0	6.15	56.2	20.7	32.6	69	79.4	67.4	36.4	78.4	61.5	34.3	68.8	68.2	43.1	84.3	85.4	15.9	79.2	56.6
0	0	0.0392	0.0603	0.0472	2.08	0.000429	0.0585	0.000429	59.3	0.0695	5.38	42.9	54	40.1	56.1	9.39	37.7	18.6	78.3
0	0	0	25.9	81.2	74.6	60.9	55.7	0.000429	12.6	66.4	81.2	44.3	77.5	75.3	50.8	42.7	80.3	65	83.9
0	0	0	0	19.3	47.6	31	69.6	46	69.3	41.8	78.1	70.7	28.6	51	74.5	53.2	30.7	71.8	41.3
0	0	0	0	0	91.6	50.7	16	80.6	55.6	0.000429	13.8	26.6	55.3	78.3	78.8	20.2	49	36.9	89.7
0	0	0	0	0	0	47.9	57.5	61.6	5.15	90.4	0.000429	0.0628	13.4	58.7	22.8	14	67.8	38.5	42
0	0	0	0	0	0	0	74.7	14.9	77.7	37.5	49.7	69	12.8	73.3	87.6	25.1	55.9	82.6	59.9
0	0	0	0	0	0	0	0	32.7	74.2	39.5	47.2	90.4	89.4	0.000429	73.6	16.8	79.8	84.8	84.6
0	0	0	0	0	0	0	0	0	19.5	71	68.7	68.6	82.1	11.6	69.8	47.7	49.7	75.2	42.3
0	0	0	0	0	0	0	0	0	0	75.5	15.5	78.9	50.6	61.8	0	55.5	44.2	49.6	89.3
0	0	0	0	0	0	0	0	0	0	0	11.4	26.1	13.4	65.1	76.9	0.0937	46.6	28.6	80.2
0	0	0	0	0	0	0	0	0	0	0	0	2.77	49.1	26.5	39	0.0379	0.0392	38.9	84.8
0	0	0	0	0	0	0	0	0	0	0	0	0	42.6	63.6	66.6	22.5	45.4	0.000429	73.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.5	46.7	13.7	84.6	79.7	0.000429
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.6	64.3	67.6	64.1	70.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.5	66.2	67.4	81.7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9	18.6	82.7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.9	85.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
