0	0.0675	12.8	4.26	0.196	5.46	9.79	6.67	4.28	8.94	2.15	13.3	8.62	68.7	12.7	7.82	16	9.3	10.3	26.2
0	0	0.0641	0.0745	0.000396	3.61	0.000396	0.0642	0.000396	6.03	0.165	0.63	6.03	2.12	1	11.3	0.979	3.99	13.1	14.3
0	0	0	2.43	5.23	13.5	4.44	9.33	0.000396	1.37	13.1	15	3.35	3.49	8.83	10.2	11.6	13.6	3.85	98.9
0	0	0	0	5.21	11.1	2.77	4.02	8.09	8.1	8.53	9.23	11.5	48.8	10.9	13.5	5.8	12.4	10.7	81.5
0	0	0	0	0	6.3	6.54	13	5.63	13.1	0.000396	0.763	6.31	137	6.96	14.2	5.15	5.49	8.92	50.4
0	0	0	0	0	0	7.44	5.46	14.5	0.098	8.3	0.000396	0.0634	6.96	6.36	1.75	4.61	5.55	13.3	40.2
0	0	0	0	0	0	0	12.1	4.71	10.6	5.43	5.05	10.5	0.0944	13.1	10.3	9.66	14.5	11.2	10.4
0	0	0	0	0	0	0	0	4.15	8.07	8.34	0.986	5.95	20.4	0.000396	14.4	4.03	12.1	13.1	94.6
0	0	0	0	0	0	0	0	0	8.94	3.16	12.9	11	64.2	10	15.2	5.52	12	13.2	63.4
0	0	0	0	0	0	0	0	0	0	10.8	11.7	12.9	4.5	8.39	0	10.1	11	12.2	19.1
0	0	0	0	0	0	0	0	0	0	0	5.47	22.2	94.8	3.76	13.3	0.064	7.72	9.6	78.7
0	0	0	0	0	0	0	0	0	0	0	0	4.99	6.92	4.96	8.56	0.123	0.000396	13.6	58.1
0	0	0	0	0	0	0	0	0	0	0	0	0	5.31	3.94	5	5.91	6.56	0.000396	16.7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6	12.7	15.9	11.2	13.1	0.000396
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11.7	12.7	10.1	64.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1	10.1	13.4	83.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.21	6.65	37.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3	47.6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
