0	4.51	17.9	22	22	23.2	16.4	20.3	22.1	25.5	19.9	13.2	25.5	8.95	22.8	24.7	16.6	14.9	21.2	6.11
0	0	0.103	11.1	1.22	2.4	0.0799	4.76	6.89	3.83	5.86	4.24	26.3	6.53	12.2	3.57	1.64	7.07	23.2	24.1
0	0	0	17.4	15.5	20.7	24.3	17.2	0.0679	4.52	4.62	13.8	15.6	6.55	23.8	3.48	8.38	9.58	19	7.83
0	0	0	0	15.9	18.9	12.8	16.1	19	18.8	4.1	19.7	20.1	15.6	21.5	24.2	9.67	12.3	23.5	19.8
0	0	0	0	0	1.97	0.668	22.9	8.78	13.4	0.0736	0.0975	18.3	16.5	19.9	12.9	3.95	22.8	16.3	11.1
0	0	0	0	0	0	22.3	7.22	18.7	0.0673	26.4	0.247	4.72	0.62	22.2	10.1	8.54	19.5	14.3	20.4
0	0	0	0	0	0	0	2.3	7.8	16.8	20.2	18.4	22.4	0.0646	7.96	17.5	15.7	13.4	18.1	4.69
0	0	0	0	0	0	0	0	12.7	13.1	15.4	24.7	19.6	5.51	0.0653	19.7	26.3	24.1	25.2	23.4
0	0	0	0	0	0	0	0	0	8.04	7.38	13	15.7	19.6	19.5	16.2	18.2	19.8	19.7	7.37
0	0	0	0	0	0	0	0	0	0	19.5	8.06	12.4	23.8	22.5	0.065	11.8	19.9	7.96	21.4
0	0	0	0	0	0	0	0	0	0	0	23.1	25.3	24.7	25.8	16.4	0.0707	18.7	21.3	23.2
0	0	0	0	0	0	0	0	0	0	0	0	17.5	4.7	21.6	3.61	0.065	0.0726	14.2	12.7
0	0	0	0	0	0	0	0	0	0	0	0	0	20.8	12.7	5.5	19	22.8	0.000953	25.9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43	22.8	19.4	11.8	20.9	0.0695
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.2	21	20	24.3	25.8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6	20.1	6.8	21.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58	18.1	17.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1	17.8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
