0	1.13	310	349	332	425	153	488	378	161	399	420	458	331	379	323	370	512	513	360
0	0	0.225	230	218	0.539	0.254	1.16	362	152	215	109	298	239	254	198	163	0.587	386	112
0	0	0	310	322	241	318	164	0.11	0.176	151	1.76	463	473	344	342	112	170	428	323
0	0	0	0	235	303	316	341	304	444	0.217	122	251	512	377	361	304	458	329	458
0	0	0	0	0	228	300	109	506	404	0.276	211	443	267	205	387	0.331	394	485	396
0	0	0	0	0	0	162	349	347	0.082	203	1.55	505	429	268	1.1	1.9	369	436	253
0	0	0	0	0	0	0	1.5	335	439	319	282	430	0.286	178	432	220	351	461	0.51
0	0	0	0	0	0	0	0	179	398	387	222	509	359	0.041	504	185	270	293	282
0	0	0	0	0	0	0	0	0	314	231	102	Inf	291	389	583	153	334	Inf	394
0	0	0	0	0	0	0	0	0	0	417	191	486	435	297	0.11	331	371	485	356
0	0	0	0	0	0	0	0	0	0	0	0.122	373	500	358	329	0.104	385	465	327
0	0	0	0	0	0	0	0	0	0	0	0	485	448	319	265	0.0828	0.134	485	517
0	0	0	0	0	0	0	0	0	0	0	0	0	475	Inf	330	410	542	0.0844	367
0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	378	404	451	493	0.0404
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555	427	263	503	340
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	411	303	380
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	433	509
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	272
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
