0	1.04	34.7	34.3	19.3	34.6	31.7	39.8	30.6	45.4	31.6	33.1	40.9	37	33.5	41	44	4.26	45.8	27.8
0	0	0.12	3.71	0.108	4.93	0.000574	0.0628	0.0531	35	0.111	0.577	31.3	27.4	13.5	32	4.83	6.64	9.87	40.6
0	0	0	5.74	31	30.4	39.3	27	0.000574	3.59	42.7	45.7	43.2	11.3	42.8	6.08	34	44.6	46.6	45.5
0	0	0	0	16.9	29.1	22	42.4	44	34.3	35	38.4	36.9	12.8	29.9	30	48.5	31.5	30.9	1.81
0	0	0	0	0	39	16.9	9.51	46.5	33.2	0.000574	9.49	12.9	31.7	24.8	34.4	10.6	24.5	18	38.3
0	0	0	0	0	0	26.3	42.7	19.6	7	41.4	0.000574	0.000574	16.1	30.7	11.9	6.79	40.6	30.9	30.6
0	0	0	0	0	0	0	20.5	4.82	39.7	16.7	31.6	28.7	3.92	44.1	41.5	34.6	21.9	36.9	9.59
0	0	0	0	0	0	0	0	37.2	30	18.2	36	44.4	43.3	0.000574	33.7	26.2	36.6	43.7	45.2
0	0	0	0	0	0	0	0	0	22.8	41.3	26.2	38.1	26.4	20.8	29.7	41.7	24.2	26.7	32.8
0	0	0	0	0	0	0	0	0	0	45	15.4	45.8	39.7	9.8	0.000574	42.4	23	39.1	48
0	0	0	0	0	0	0	0	0	0	0	7.78	10.1	18.9	22.2	38.3	2.68	13.8	12.5	35.4
0	0	0	0	0	0	0	0	0	0	0	0	23.2	19.5	23.5	28.4	0.0843	0.075	22.7	31.6
0	0	0	0	0	0	0	0	0	0	0	0	0	21.8	35	37	12.4	30.2	0.000574	46.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.1	27.8	25.9	45.2	25.6	0.000574
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.1	21.7	17.8	37.2	36.7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.3	16.9	33.6	49.6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.2	12.8	43.4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.7	45.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
