0	0.173	436	666	495	547	Inf	516	574	642	701	Inf	Inf	523	Inf	727	573	387	665	Inf
0	0	496	295	0.397	501	0.166	0.192	0.241	Inf	0.82	2.04	Inf	633	0.447	Inf	249	727	Inf	Inf
0	0	0	Inf	709	684	481	617	0.0568	535	Inf	499	Inf	Inf	Inf	584	540	Inf	650	570
0	0	0	0	411	727	234	1.06	Inf	Inf	527	632	644	Inf	331	610	545	673	632	699
0	0	0	0	0	642	355	505	243	523	0.0555	1.4	Inf	644	598	570	212	564	Inf	505
0	0	0	0	0	0	Inf	608	692	213	Inf	0.127	260	452	Inf	353	0.775	359	1.4	Inf
0	0	0	0	0	0	0	292	670	Inf	731	Inf	Inf	708	393	Inf	450	Inf	Inf	384
0	0	0	0	0	0	0	0	426	Inf	505	303	736	Inf	0.0562	Inf	289	Inf	737	682
0	0	0	0	0	0	0	0	0	Inf	717	249	714	Inf	377	Inf	335	731	617	658
0	0	0	0	0	0	0	0	0	0	573	435	472	651	Inf	0.0548	530	529	709	Inf
0	0	0	0	0	0	0	0	0	0	0	308	Inf	Inf	595	275	0.367	604	Inf	686
0	0	0	0	0	0	0	0	0	0	0	0	519	481	419	732	0.37	0.0603	Inf	Inf
0	0	0	0	0	0	0	0	0	0	0	0	0	660	724	538	543	725	0.107	736
0	0	0	0	0	0	0	0	0	0	0	0	0	0	678	640	370	Inf	Inf	0.123
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Inf	348	Inf	688	593
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602	714	535	Inf
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735	719	724
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	580
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Inf
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
